"Time_ka","ecc_LA11"
60297,0.005638657
60298,0.006208727
60299,0.006870325
60300,0.007400842
60301,0.008055394
60302,0.008658282
60303,0.009279595
60304,0.009893909
60305,0.010473029
60306,0.011116052
60307,0.011689992
60308,0.012239405
60309,0.012871359
60310,0.01340841
60311,0.013940448
60312,0.014528359
60313,0.015025107
60314,0.015576671
60315,0.016049062
60316,0.016588556
60317,0.017075047
60318,0.017531577
60319,0.018034116
60320,0.018519793
60321,0.018949023
60322,0.019425547
60323,0.019908075
60324,0.020311787
60325,0.020775361
60326,0.021204075
60327,0.021645919
60328,0.022035932
60329,0.022448998
60330,0.022897231
60331,0.023227047
60332,0.02363926
60333,0.024017383
60334,0.024344955
60335,0.024680316
60336,0.02500574
60337,0.025277385
60338,0.025574368
60339,0.025772204
60340,0.026089729
60341,0.026255774
60342,0.026447593
60343,0.026696683
60344,0.02680955
60345,0.026955868
60346,0.027095356
60347,0.027154389
60348,0.027242325
60349,0.027240345
60350,0.027277728
60351,0.027254403
60352,0.027141467
60353,0.027123787
60354,0.026954871
60355,0.026789025
60356,0.026600991
60357,0.026377442
60358,0.026068315
60359,0.025785852
60360,0.025432754
60361,0.025053828
60362,0.024632877
60363,0.024175323
60364,0.023734931
60365,0.023170874
60366,0.022655966
60367,0.022106673
60368,0.02147996
60369,0.020882045
60370,0.02025973
60371,0.019601477
60372,0.018938047
60373,0.018272068
60374,0.017619588
60375,0.01693614
60376,0.016256794
60377,0.015701724
60378,0.015001848
60379,0.014487583
60380,0.013986389
60381,0.013516467
60382,0.013161106
60383,0.012900204
60384,0.012713519
60385,0.012665982
60386,0.012701123
60387,0.012909946
60388,0.013159629
60389,0.01357101
60390,0.014083485
60391,0.014675398
60392,0.015302067
60393,0.01612803
60394,0.01687298
60395,0.017732865
60396,0.018666279
60397,0.019557248
60398,0.020537559
60399,0.021495961
60400,0.022504591
60401,0.023502629
60402,0.024472869
60403,0.025521713
60404,0.026509033
60405,0.027448445
60406,0.028495018
60407,0.029413657
60408,0.030338405
60409,0.031300289
60410,0.032159213
60411,0.033070401
60412,0.033888175
60413,0.03475198
60414,0.035554092
60415,0.03632331
60416,0.037080545
60417,0.037850111
60418,0.038503455
60419,0.039206114
60420,0.039890328
60421,0.040459352
60422,0.041094887
60423,0.041660659
60424,0.042196446
60425,0.042711165
60426,0.043179579
60427,0.043682519
60428,0.044089889
60429,0.044478861
60430,0.044960321
60431,0.045238528
60432,0.045635354
60433,0.045949226
60434,0.046244207
60435,0.046525568
60436,0.046765252
60437,0.047024303
60438,0.04722136
60439,0.047387664
60440,0.047627196
60441,0.047727499
60442,0.047855066
60443,0.048001621
60444,0.04803994
60445,0.048128254
60446,0.048119402
60447,0.048161339
60448,0.048133189
60449,0.048043259
60450,0.048039797
60451,0.047912065
60452,0.047783599
60453,0.047657878
60454,0.047508135
60455,0.047265096
60456,0.047093832
60457,0.046832021
60458,0.046561848
60459,0.046256787
60460,0.04592725
60461,0.045599756
60462,0.045171638
60463,0.044752195
60464,0.044342733
60465,0.043787272
60466,0.043278454
60467,0.042740312
60468,0.042085023
60469,0.041493748
60470,0.040776356
60471,0.04011606
60472,0.039342418
60473,0.038558653
60474,0.03780623
60475,0.036938427
60476,0.036062761
60477,0.035263121
60478,0.034299026
60479,0.033421059
60480,0.032492328
60481,0.031564439
60482,0.030624611
60483,0.029644539
60484,0.028752387
60485,0.027762614
60486,0.026830781
60487,0.025940889
60488,0.025035314
60489,0.024170406
60490,0.02338933
60491,0.022631028
60492,0.021930906
60493,0.021348619
60494,0.020820915
60495,0.02042246
60496,0.020085149
60497,0.019932453
60498,0.019856961
60499,0.019903524
60500,0.020103828
60501,0.020448439
60502,0.020800308
60503,0.021413381
60504,0.022015734
60505,0.0227217
60506,0.023538566
60507,0.024389113
60508,0.025295889
60509,0.026249501
60510,0.02723957
60511,0.028283111
60512,0.02925782
60513,0.030338826
60514,0.031395479
60515,0.0323973
60516,0.033454365
60517,0.034493296
60518,0.035473352
60519,0.036469743
60520,0.03745832
60521,0.038367265
60522,0.039316454
60523,0.040145859
60524,0.041063199
60525,0.041849184
60526,0.042612608
60527,0.043461075
60528,0.044106641
60529,0.044812778
60530,0.045512636
60531,0.046088501
60532,0.046682446
60533,0.047218234
60534,0.04771244
60535,0.048190774
60536,0.048550403
60537,0.04898306
60538,0.049297157
60539,0.049558437
60540,0.049883029
60541,0.050057166
60542,0.050277708
60543,0.050408197
60544,0.050560553
60545,0.050627568
60546,0.050669618
60547,0.050715035
60548,0.050705224
60549,0.050617594
60550,0.050580526
60551,0.050463138
60552,0.050315161
60553,0.050137538
60554,0.049966166
60555,0.049709562
60556,0.049459028
60557,0.049165861
60558,0.048868564
60559,0.048505158
60560,0.048109366
60561,0.047785868
60562,0.047271974
60563,0.046866566
60564,0.046406803
60565,0.045867094
60566,0.045376666
60567,0.044807158
60568,0.044254212
60569,0.04366421
60570,0.043001614
60571,0.042415445
60572,0.041718106
60573,0.040978784
60574,0.040334771
60575,0.039510146
60576,0.038750178
60577,0.037945983
60578,0.037099566
60579,0.036255395
60580,0.035312443
60581,0.034454813
60582,0.033468445
60583,0.032481341
60584,0.031510722
60585,0.030485442
60586,0.029401808
60587,0.028369915
60588,0.027261318
60589,0.026154359
60590,0.024996215
60591,0.023865685
60592,0.022672119
60593,0.02145588
60594,0.020235977
60595,0.019025304
60596,0.017715457
60597,0.016461439
60598,0.015189904
60599,0.013856949
60600,0.012584172
60601,0.011269928
60602,0.010004104
60603,0.008708282
60604,0.007474879
60605,0.006325452
60606,0.005206212
60607,0.004256621
60608,0.003685621
60609,0.003392431
60610,0.003727763
60611,0.004419158
60612,0.005328375
60613,0.006388327
60614,0.007560239
60615,0.008688102
60616,0.009875657
60617,0.011134723
60618,0.01226591
60619,0.01349061
60620,0.014645788
60621,0.015802195
60622,0.016916333
60623,0.017998566
60624,0.019080341
60625,0.020087018
60626,0.021036376
60627,0.022067004
60628,0.022905431
60629,0.023807993
60630,0.024660505
60631,0.025449021
60632,0.026225104
60633,0.026918039
60634,0.027664568
60635,0.028289352
60636,0.028866173
60637,0.02950703
60638,0.030019994
60639,0.030490184
60640,0.030998304
60641,0.031363907
60642,0.031767254
60643,0.032061856
60644,0.032362298
60645,0.032592257
60646,0.032765413
60647,0.032924649
60648,0.033055804
60649,0.033095455
60650,0.033131647
60651,0.033183796
60652,0.033087525
60653,0.033048907
60654,0.032964861
60655,0.032837019
60656,0.032681338
60657,0.032476902
60658,0.032326135
60659,0.03203372
60660,0.031786975
60661,0.031517385
60662,0.031184141
60663,0.030831184
60664,0.030492942
60665,0.030093296
60666,0.029701664
60667,0.029240116
60668,0.028859106
60669,0.028387554
60670,0.027898312
60671,0.027505595
60672,0.026983798
60673,0.026521269
60674,0.026065052
60675,0.025585971
60676,0.02513243
60677,0.024639807
60678,0.024181917
60679,0.023779755
60680,0.023227358
60681,0.022861951
60682,0.022411003
60683,0.021966636
60684,0.021587018
60685,0.021195253
60686,0.020861592
60687,0.020493547
60688,0.020212314
60689,0.019969035
60690,0.019685472
60691,0.019518326
60692,0.019374959
60693,0.019221033
60694,0.019176589
60695,0.019115291
60696,0.019147451
60697,0.019191005
60698,0.019218174
60699,0.019431791
60700,0.019500349
60701,0.019694607
60702,0.019940598
60703,0.020149282
60704,0.020460856
60705,0.020726077
60706,0.021126575
60707,0.021464789
60708,0.021833393
60709,0.022279007
60710,0.022705525
60711,0.02310449
60712,0.023573121
60713,0.024010483
60714,0.024461933
60715,0.024860464
60716,0.025324406
60717,0.025742308
60718,0.026124354
60719,0.026541716
60720,0.02693353
60721,0.027277929
60722,0.027623271
60723,0.02796891
60724,0.028231985
60725,0.028530041
60726,0.028758883
60727,0.029043462
60728,0.029206141
60729,0.029380016
60730,0.029595885
60731,0.029681754
60732,0.029761644
60733,0.029836527
60734,0.02984968
60735,0.029799124
60736,0.029727446
60737,0.029611379
60738,0.02945667
60739,0.029210218
60740,0.028985415
60741,0.028710645
60742,0.028315809
60743,0.028016804
60744,0.027554679
60745,0.027126101
60746,0.026640866
60747,0.026130014
60748,0.025602693
60749,0.02497639
60750,0.024383914
60751,0.023774573
60752,0.023015078
60753,0.022336952
60754,0.021569453
60755,0.02076817
60756,0.019950786
60757,0.019056182
60758,0.018254389
60759,0.017263344
60760,0.016358381
60761,0.015449304
60762,0.014441956
60763,0.013496826
60764,0.012563313
60765,0.011581098
60766,0.010677533
60767,0.009728346
60768,0.008896963
60769,0.008054535
60770,0.007259421
60771,0.006677578
60772,0.006118485
60773,0.005835367
60774,0.005739639
60775,0.005918093
60776,0.006386223
60777,0.006906263
60778,0.007725216
60779,0.008592643
60780,0.009517097
60781,0.010560513
60782,0.011564086
60783,0.012696451
60784,0.013732734
60785,0.014827649
60786,0.015958529
60787,0.017012961
60788,0.018085133
60789,0.019194285
60790,0.020237867
60791,0.0213208
60792,0.022351297
60793,0.023461666
60794,0.024500355
60795,0.025513168
60796,0.026630595
60797,0.027607675
60798,0.02864412
60799,0.029660916
60800,0.03064195
60801,0.03164148
60802,0.03258717
60803,0.033525796
60804,0.034503101
60805,0.035320934
60806,0.036276288
60807,0.037122437
60808,0.03793032
60809,0.038786013
60810,0.039586819
60811,0.040353024
60812,0.041111193
60813,0.041875412
60814,0.042585859
60815,0.043266687
60816,0.043931084
60817,0.044625414
60818,0.045209673
60819,0.045796833
60820,0.046389239
60821,0.046880731
60822,0.047387745
60823,0.047815542
60824,0.048255426
60825,0.048588862
60826,0.048929742
60827,0.049237478
60828,0.049464714
60829,0.049661087
60830,0.049879338
60831,0.049973123
60832,0.050063125
60833,0.050140525
60834,0.050134981
60835,0.050124669
60836,0.049982487
60837,0.049909463
60838,0.04973423
60839,0.049446982
60840,0.049217436
60841,0.04887972
60842,0.04843521
60843,0.0480603
60844,0.047490199
60845,0.046971271
60846,0.046331171
60847,0.045674636
60848,0.044980154
60849,0.044170995
60850,0.043394181
60851,0.042544431
60852,0.041593543
60853,0.040651529
60854,0.039668707
60855,0.038609207
60856,0.037513145
60857,0.036365334
60858,0.035234529
60859,0.033965988
60860,0.032703201
60861,0.031443501
60862,0.030035436
60863,0.028688672
60864,0.027263049
60865,0.025819317
60866,0.024316792
60867,0.022835301
60868,0.021309488
60869,0.019764025
60870,0.018198053
60871,0.016670505
60872,0.015106814
60873,0.013503727
60874,0.012045679
60875,0.010504417
60876,0.009043192
60877,0.007718808
60878,0.006470404
60879,0.005516985
60880,0.00494841
60881,0.004909859
60882,0.005421491
60883,0.006384092
60884,0.007562763
60885,0.008892931
60886,0.010328419
60887,0.011783893
60888,0.013297857
60889,0.01475114
60890,0.016290391
60891,0.017758698
60892,0.019194651
60893,0.020684105
60894,0.022092395
60895,0.023444293
60896,0.024864736
60897,0.026166202
60898,0.027487808
60899,0.028754582
60900,0.030008816
60901,0.031278731
60902,0.032394874
60903,0.03362199
60904,0.034750855
60905,0.035809638
60906,0.036894633
60907,0.037906056
60908,0.038883408
60909,0.039819595
60910,0.040712624
60911,0.041584411
60912,0.042382193
60913,0.043138115
60914,0.043946202
60915,0.04455597
60916,0.045253604
60917,0.045900445
60918,0.046450479
60919,0.047005284
60920,0.047557695
60921,0.048027895
60922,0.048501636
60923,0.048879608
60924,0.049306685
60925,0.049640598
60926,0.049910495
60927,0.050220703
60928,0.050432376
60929,0.050606746
60930,0.050775272
60931,0.050878953
60932,0.050929563
60933,0.050969193
60934,0.050941511
60935,0.050916585
60936,0.050756476
60937,0.050696518
60938,0.050527422
60939,0.05028301
60940,0.050108428
60941,0.049816933
60942,0.049537762
60943,0.049167074
60944,0.048784422
60945,0.048405562
60946,0.047884896
60947,0.047397118
60948,0.046883334
60949,0.046225937
60950,0.045632194
60951,0.044957198
60952,0.044185353
60953,0.043476976
60954,0.042612566
60955,0.041824576
60956,0.040885619
60957,0.039963416
60958,0.039051305
60959,0.038027713
60960,0.03699163
60961,0.035988385
60962,0.034887985
60963,0.033758847
60964,0.032613866
60965,0.031446405
60966,0.030202978
60967,0.028938489
60968,0.027667074
60969,0.026326518
60970,0.024961499
60971,0.023580693
60972,0.022194368
60973,0.020719698
60974,0.019343718
60975,0.017871913
60976,0.01647058
60977,0.015023961
60978,0.01362262
60979,0.012291279
60980,0.010854529
60981,0.0096016
60982,0.008388424
60983,0.007237916
60984,0.006323851
60985,0.005639754
60986,0.005373948
60987,0.005438221
60988,0.005979332
60989,0.006768656
60990,0.007814592
60991,0.008961353
60992,0.010134349
60993,0.011498518
60994,0.012728006
60995,0.014030604
60996,0.015326103
60997,0.016602713
60998,0.017816475
60999,0.0190305
61000,0.020228739
61001,0.021385939
61002,0.022469482
61003,0.023577613
61004,0.024642289
61005,0.02563227
61006,0.026604588
61007,0.027563152
61008,0.028461427
61009,0.02930976
61010,0.030147713
61011,0.030929662
61012,0.031673582
61013,0.032315878
61014,0.033028706
61015,0.03354144
61016,0.034096105
61017,0.03461401
61018,0.035005325
61019,0.035403661
61020,0.035742276
61021,0.036043422
61022,0.036282797
61023,0.036450884
61024,0.036656154
61025,0.036771937
61026,0.036788572
61027,0.036893144
61028,0.036869478
61029,0.036828437
61030,0.036784888
61031,0.036636512
61032,0.036556727
61033,0.036299414
61034,0.036118475
61035,0.035855502
61036,0.035504873
61037,0.03521069
61038,0.034832362
61039,0.034392449
61040,0.033982945
61041,0.033505904
61042,0.033033813
61043,0.03247604
61044,0.031937215
61045,0.031428982
61046,0.030767618
61047,0.030214283
61048,0.029605758
61049,0.028983573
61050,0.028339637
61051,0.027691855
61052,0.027037681
61053,0.026362285
61054,0.02563891
61055,0.025004889
61056,0.024253787
61057,0.023567058
61058,0.022903695
61059,0.022191971
61060,0.021536388
61061,0.020879744
61062,0.020291475
61063,0.019667841
61064,0.019104955
61065,0.018616546
61066,0.018158775
61067,0.017716311
61068,0.017378966
61069,0.017130303
61070,0.016865161
61071,0.016732285
61072,0.016667233
61073,0.016694664
61074,0.016752802
61075,0.016934449
61076,0.01722336
61077,0.01750246
61078,0.017944671
61079,0.018386526
61080,0.018966852
61081,0.019539462
61082,0.020181082
61083,0.020911731
61084,0.021629094
61085,0.022376265
61086,0.023201677
61087,0.02398684
61088,0.024787941
61089,0.025614706
61090,0.02643097
61091,0.027240726
61092,0.028029108
61093,0.028868902
61094,0.029631105
61095,0.030399044
61096,0.03116474
61097,0.031939947
61098,0.032600612
61099,0.033330677
61100,0.033992469
61101,0.034667246
61102,0.035253637
61103,0.035832257
61104,0.036456543
61105,0.0368714
61106,0.037381456
61107,0.037805864
61108,0.038133114
61109,0.038501042
61110,0.038723331
61111,0.038988306
61112,0.039165969
61113,0.039261677
61114,0.039416758
61115,0.039403616
61116,0.039373679
61117,0.039393559
61118,0.039190223
61119,0.039063239
61120,0.038824411
61121,0.038575513
61122,0.038242114
61123,0.037816802
61124,0.037475442
61125,0.03692589
61126,0.036397452
61127,0.035825412
61128,0.035175486
61129,0.034508488
61130,0.033760239
61131,0.032989008
61132,0.032210046
61133,0.031292484
61134,0.030457209
61135,0.029494624
61136,0.028508197
61137,0.027518828
61138,0.026500742
61139,0.025383446
61140,0.024304127
61141,0.023183248
61142,0.021994548
61143,0.020800791
61144,0.019551499
61145,0.018351204
61146,0.017021177
61147,0.015723911
61148,0.014459689
61149,0.013107599
61150,0.011773294
61151,0.010456746
61152,0.009120267
61153,0.007774013
61154,0.006456472
61155,0.005170509
61156,0.003961959
61157,0.002942413
61158,0.002402762
61159,0.002703751
61160,0.003579401
61161,0.004692562
61162,0.006016067
61163,0.007339017
61164,0.00872567
61165,0.010076433
61166,0.01146155
61167,0.012893757
61168,0.014226705
61169,0.015601434
61170,0.017028523
61171,0.018307291
61172,0.019713961
61173,0.021032268
61174,0.022375827
61175,0.023691573
61176,0.024995032
61177,0.026313893
61178,0.027581709
61179,0.028834871
61180,0.030147998
61181,0.031356976
61182,0.032573843
61183,0.033827365
61184,0.03500496
61185,0.036186415
61186,0.037322468
61187,0.03849362
61188,0.039583008
61189,0.0406589
61190,0.041724664
61191,0.042781279
61192,0.043753456
61193,0.044745673
61194,0.045737856
61195,0.046591108
61196,0.047539436
61197,0.048370608
61198,0.049189175
61199,0.049976857
61200,0.050714257
61201,0.051485652
61202,0.052093659
61203,0.052759913
61204,0.053398784
61205,0.053897607
61206,0.054428583
61207,0.054895976
61208,0.055288067
61209,0.055682644
61210,0.055918922
61211,0.056279241
61212,0.056426264
61213,0.056598143
61214,0.056757962
61215,0.056757537
61216,0.056796855
61217,0.05674403
61218,0.056616532
61219,0.05646807
61220,0.056204714
61221,0.055982941
61222,0.055604033
61223,0.055161648
61224,0.054770808
61225,0.054192867
61226,0.053607068
61227,0.052943355
61228,0.052261723
61229,0.05145023
61230,0.05063657
61231,0.049753041
61232,0.048811729
61233,0.047829882
61234,0.046755709
61235,0.045704072
61236,0.04450807
61237,0.043331312
61238,0.042121502
61239,0.040785323
61240,0.039484809
61241,0.03812917
61242,0.036723533
61243,0.035267195
61244,0.033787717
61245,0.032317523
61246,0.030743402
61247,0.029149358
61248,0.027653252
61249,0.025961866
61250,0.024421516
61251,0.022800853
61252,0.021216501
61253,0.019672496
61254,0.018098186
61255,0.016650672
61256,0.015208787
61257,0.013845493
61258,0.012722775
61259,0.011614823
61260,0.010823301
61261,0.010313789
61262,0.010092261
61263,0.010178772
61264,0.010702144
61265,0.011376409
61266,0.012353856
61267,0.013519025
61268,0.01473198
61269,0.01611079
61270,0.017498789
61271,0.01897361
61272,0.020434733
61273,0.021877662
61274,0.023422497
61275,0.024870426
61276,0.026298192
61277,0.027812068
61278,0.029186649
61279,0.030600673
61280,0.031999644
61281,0.033326606
61282,0.03469122
61283,0.035968376
61284,0.03729041
61285,0.038524565
61286,0.039759358
61287,0.040947508
61288,0.042159275
61289,0.043219178
61290,0.044335911
61291,0.04543613
61292,0.046380119
61293,0.047394644
61294,0.048323758
61295,0.049205818
61296,0.050072047
61297,0.050845023
61298,0.051671202
61299,0.052373365
61300,0.053059256
61301,0.053811807
61302,0.05435399
61303,0.055032434
61304,0.055576013
61305,0.056115404
61306,0.056608751
61307,0.057046363
61308,0.05751867
61309,0.057855955
61310,0.058170902
61311,0.058541712
61312,0.058731138
61313,0.05896381
61314,0.059139608
61315,0.059239007
61316,0.059355942
61317,0.059326191
61318,0.059369952
61319,0.05929158
61320,0.059168744
61321,0.059093207
61322,0.058879212
61323,0.058669827
61324,0.058428568
61325,0.058162696
61326,0.057763062
61327,0.057416079
61328,0.056974273
61329,0.05649071
61330,0.05594947
61331,0.055349177
61332,0.054748531
61333,0.054013484
61334,0.05325795
61335,0.052500626
61336,0.051591628
61337,0.05070997
61338,0.049767775
61339,0.048745205
61340,0.047756643
61341,0.046630408
61342,0.045594276
61343,0.044375456
61344,0.043188187
61345,0.04201133
61346,0.040680359
61347,0.039372454
61348,0.038063939
61349,0.036631851
61350,0.035232467
61351,0.033720552
61352,0.032263148
61353,0.030706298
61354,0.029076538
61355,0.02755129
61356,0.025858593
61357,0.02423387
61358,0.022590696
61359,0.020914316
61360,0.019270049
61361,0.017606055
61362,0.015987529
61363,0.014349281
61364,0.01272948
61365,0.011180568
61366,0.009689031
61367,0.008195442
61368,0.006965537
61369,0.005917409
61370,0.005216403
61371,0.005107497
61372,0.005563189
61373,0.006364393
61374,0.007620694
61375,0.008892652
61376,0.010301603
61377,0.011767708
61378,0.013248073
61379,0.014682081
61380,0.016147196
61381,0.017574785
61382,0.018986245
61383,0.020343297
61384,0.021714698
61385,0.023030695
61386,0.024310385
61387,0.025562814
61388,0.026826605
61389,0.027955884
61390,0.029148527
61391,0.030289339
61392,0.031334173
61393,0.03242143
61394,0.03337238
61395,0.034414846
61396,0.03526098
61397,0.036112941
61398,0.037011954
61399,0.037687445
61400,0.03843314
61401,0.039126629
61402,0.039696116
61403,0.040305475
61404,0.040805317
61405,0.041289352
61406,0.041743999
61407,0.042080454
61408,0.042510523
61409,0.042770094
61410,0.04303868
61411,0.043340696
61412,0.043517614
61413,0.043719037
61414,0.043834205
61415,0.044002199
61416,0.044035945
61417,0.044063325
61418,0.044070433
61419,0.044024093
61420,0.043904303
61421,0.043798131
61422,0.043629949
61423,0.043413802
61424,0.043168063
61425,0.042924287
61426,0.042591541
61427,0.042276997
61428,0.041911363
61429,0.041571144
61430,0.041130134
61431,0.040703869
61432,0.040338226
61433,0.039772682
61434,0.039338782
61435,0.038812211
61436,0.038256916
61437,0.037713678
61438,0.037073876
61439,0.036488035
61440,0.035824869
61441,0.035093145
61442,0.034455892
61443,0.033682996
61444,0.032909838
61445,0.032197074
61446,0.031355446
61447,0.030582892
61448,0.029753152
61449,0.028957452
61450,0.028138412
61451,0.027250303
61452,0.026497202
61453,0.025604237
61454,0.024754617
61455,0.02391371
61456,0.023056867
61457,0.02219266
61458,0.02133428
61459,0.02048322
61460,0.01968941
61461,0.018801795
61462,0.018050974
61463,0.017311196
61464,0.016549594
61465,0.015939756
61466,0.015339388
61467,0.01487687
61468,0.014449342
61469,0.014131697
61470,0.013949302
61471,0.013789604
61472,0.013738963
61473,0.013824621
61474,0.013913901
61475,0.014143199
61476,0.014382403
61477,0.014761789
61478,0.01516295
61479,0.01556161
61480,0.016154112
61481,0.0166343
61482,0.017222011
61483,0.017860125
61484,0.018459665
61485,0.019143573
61486,0.019736334
61487,0.020420944
61488,0.021056184
61489,0.021609235
61490,0.022223741
61491,0.022776696
61492,0.023258129
61493,0.023745705
61494,0.024194601
61495,0.024614967
61496,0.024978276
61497,0.025300151
61498,0.025700427
61499,0.025915167
61500,0.02621253
61501,0.026461719
61502,0.026656948
61503,0.026845631
61504,0.027008754
61505,0.027124855
61506,0.027190815
61507,0.027204547
61508,0.027226158
61509,0.027129355
61510,0.027005474
61511,0.026898005
61512,0.026676303
61513,0.026442003
61514,0.026180107
61515,0.025903299
61516,0.025553388
61517,0.025203505
61518,0.024809357
61519,0.02446456
61520,0.023979022
61521,0.023571266
61522,0.023152655
61523,0.022602383
61524,0.02216602
61525,0.021617594
61526,0.02107134
61527,0.020499812
61528,0.019880695
61529,0.019307673
61530,0.018607245
61531,0.017967532
61532,0.017333581
61533,0.01661604
61534,0.015947352
61535,0.015303535
61536,0.014618951
61537,0.013995062
61538,0.013308799
61539,0.012781558
61540,0.012167173
61541,0.011612966
61542,0.011193471
61543,0.010700214
61544,0.010350647
61545,0.010015883
61546,0.009779464
61547,0.009631367
61548,0.009501179
61549,0.009543728
61550,0.009695471
61551,0.009837374
61552,0.010213884
61553,0.010600563
61554,0.011124244
61555,0.011689566
61556,0.012326678
61557,0.013099074
61558,0.013758592
61559,0.014599627
61560,0.015403569
61561,0.016197436
61562,0.017076968
61563,0.017897473
61564,0.018792891
61565,0.019662836
61566,0.020504113
61567,0.021462551
61568,0.022317352
61569,0.023191432
61570,0.024161351
61571,0.025008097
61572,0.02593022
61573,0.026820486
61574,0.027718689
61575,0.028634058
61576,0.029441377
61577,0.030384336
61578,0.031182732
61579,0.032002707
61580,0.032806748
61581,0.033575797
61582,0.034294401
61583,0.034996615
61584,0.035676853
61585,0.036331745
61586,0.036905913
61587,0.037521702
61588,0.0380761
61589,0.038564581
61590,0.039083821
61591,0.03955977
61592,0.039962344
61593,0.040363243
61594,0.040740073
61595,0.041042134
61596,0.041334514
61597,0.04150849
61598,0.041768967
61599,0.041841557
61600,0.041908132
61601,0.041992027
61602,0.041921076
61603,0.041845715
61604,0.041740894
61605,0.041539848
61606,0.04131769
61607,0.041039511
61608,0.040722009
61609,0.040365602
61610,0.039911686
61611,0.03952711
61612,0.039025617
61613,0.038468469
61614,0.037966526
61615,0.037325446
61616,0.036720462
61617,0.035996549
61618,0.035303119
61619,0.034541375
61620,0.03369649
61621,0.032875631
61622,0.0320126
61623,0.031039198
61624,0.030141789
61625,0.029149714
61626,0.028145415
61627,0.027132604
61628,0.0260922
61629,0.02507216
61630,0.023975193
61631,0.022941591
61632,0.021913619
61633,0.020814263
61634,0.019765996
61635,0.018778812
61636,0.017681526
61637,0.016702471
61638,0.015694615
61639,0.014729191
61640,0.013787017
61641,0.012896952
61642,0.012074268
61643,0.011337752
61644,0.010644007
61645,0.010182202
61646,0.009751901
61647,0.009485511
61648,0.00949934
61649,0.00951476
61650,0.00978776
61651,0.010201622
61652,0.010685742
61653,0.011296185
61654,0.012021515
61655,0.012751809
61656,0.013585752
61657,0.014423976
61658,0.015330899
61659,0.016233068
61660,0.01713347
61661,0.01812114
61662,0.019040912
61663,0.019963126
61664,0.020957667
61665,0.02188695
61666,0.022789516
61667,0.023776195
61668,0.024644791
61669,0.025579457
61670,0.026444471
61671,0.027334945
61672,0.028219926
61673,0.029038374
61674,0.029904651
61675,0.030787766
61676,0.031536747
61677,0.032437276
61678,0.033236422
61679,0.034026857
61680,0.034840566
61681,0.035631245
61682,0.03641758
61683,0.037146741
61684,0.037911689
61685,0.038645523
61686,0.03932048
61687,0.039984689
61688,0.04067334
61689,0.041250127
61690,0.041846617
61691,0.042417726
61692,0.042928288
61693,0.043432822
61694,0.043872743
61695,0.044353515
61696,0.04470603
61697,0.045087153
61698,0.045467149
61699,0.045755381
61700,0.046021166
61701,0.046308875
61702,0.046504437
61703,0.046694421
61704,0.046830664
61705,0.046939748
61706,0.047031117
61707,0.046976399
61708,0.047021227
61709,0.046917663
61710,0.046752409
61711,0.046629631
61712,0.046381712
61713,0.046078905
61714,0.045804883
61715,0.045389242
61716,0.045023389
61717,0.044514081
61718,0.044043762
61719,0.043521957
61720,0.04290017
61721,0.042298627
61722,0.041660438
61723,0.04093379
61724,0.040199228
61725,0.039441926
61726,0.038607635
61727,0.037757612
61728,0.036850236
61729,0.035960488
61730,0.034952149
61731,0.033967361
61732,0.032987434
61733,0.031887049
61734,0.030850637
61735,0.029771954
61736,0.028680231
61737,0.027547325
61738,0.026443243
61739,0.025321653
61740,0.024198842
61741,0.023036144
61742,0.021968422
61743,0.020834215
61744,0.019704576
61745,0.018694506
61746,0.01758269
61747,0.016571079
61748,0.015587342
61749,0.014626459
61750,0.013746443
61751,0.012890005
61752,0.012149527
61753,0.011508552
61754,0.010879068
61755,0.01051284
61756,0.010175076
61757,0.00998188
61758,0.009982936
61759,0.010098752
61760,0.010264134
61761,0.010667839
61762,0.011051783
61763,0.011548108
61764,0.012114722
61765,0.012706871
61766,0.013330394
61767,0.013987612
61768,0.014635409
61769,0.015343352
61770,0.015968949
61771,0.016647847
61772,0.017359021
61773,0.017920635
61774,0.018621007
61775,0.019225657
61776,0.019797343
61777,0.020403361
61778,0.020939207
61779,0.021493031
61780,0.021982905
61781,0.022477526
61782,0.022976965
61783,0.02339895
61784,0.02382199
61785,0.024316616
61786,0.024642046
61787,0.025071728
61788,0.025464666
61789,0.025821563
61790,0.026172499
61791,0.026522077
61792,0.026845847
61793,0.027164404
61794,0.027416592
61795,0.027735766
61796,0.027950958
61797,0.028154102
61798,0.028402035
61799,0.028554614
61800,0.028706283
61801,0.028846035
61802,0.02896454
61803,0.029042357
61804,0.029096787
61805,0.029156329
61806,0.029212107
61807,0.029147208
61808,0.029216629
61809,0.029169339
61810,0.029106901
61811,0.029091998
61812,0.028987315
61813,0.028920479
61814,0.028768146
61815,0.028639844
61816,0.028488274
61817,0.028232997
61818,0.028022673
61819,0.027786972
61820,0.027433853
61821,0.027137479
61822,0.026795557
61823,0.026376571
61824,0.026000233
61825,0.025512342
61826,0.025113045
61827,0.024571851
61828,0.024060467
61829,0.023567668
61830,0.022987448
61831,0.022406186
61832,0.021868115
61833,0.021239768
61834,0.020620306
61835,0.019985851
61836,0.019352169
61837,0.018663794
61838,0.017954475
61839,0.017298228
61840,0.016566168
61841,0.015840934
61842,0.015139072
61843,0.014445326
61844,0.013714683
61845,0.013065809
61846,0.012389051
61847,0.011802512
61848,0.011156418
61849,0.010622895
